Inventory_ID,Product_ID,Store_ID,Stock,Reorder_Level,Last_Updated,Warehouse_ID,Stock_Status
INV05832,P0204,S005,1133,182,2024-07-08,W011,Adequate
INV05833,P0080,S019,548,477,2024-07-17,W018,Adequate
INV05834,P0379,S042,551,175,2024-04-11,W002,Adequate
INV05835,P0043,S018,1620,164,2024-03-31,W011,Adequate
INV05836,P0458,S032,1837,141,2024-08-11,W008,Adequate
INV05837,P0089,S021,187,291,2024-01-05,W019,Low Stock
INV05838,P0148,S010,751,249,2024-12-18,W016,Adequate
INV05839,P0095,S037,869,256,2024-01-15,W004,Adequate
INV05840,P0452,S049,1511,166,2024-01-05,W014,Adequate
INV05841,P0428,S086,1377,268,2024-08-17,W017,Adequate
INV05842,P0151,S013,18,354,2024-12-22,W011,Low Stock
INV05843,P0002,S055,858,292,2024-12-02,W003,Adequate
INV05844,P0376,S017,1416,341,2024-04-23,W004,Adequate
INV05845,P0022,S009,1860,331,2024-01-04,W013,Adequate
INV05846,P0371,S088,1284,350,2024-07-02,W017,Adequate
INV05847,P0313,S044,984,366,2024-07-31,W020,Adequate
INV05848,P0485,S078,409,221,2024-09-03,W020,Adequate
INV05849,P0328,S046,1426,437,2024-02-03,W010,Adequate
INV05850,P0007,S008,1693,125,2024-10-22,W012,Adequate
INV05851,P0206,S037,483,258,2024-07-14,W008,Adequate
INV05852,P0440,S019,1327,363,2024-05-06,W003,Adequate
INV05853,P0375,S063,623,154,2024-05-21,W010,Adequate
INV05854,P0451,S092,655,75,2024-05-15,W007,Adequate
INV05855,P0114,S046,767,400,2024-05-07,W010,Adequate
INV05856,P0272,S094,1990,128,2024-11-18,W007,Adequate
INV05857,P0083,S071,17,177,2024-06-22,W018,Low Stock
INV05858,P0179,S026,183,462,2024-08-05,W020,Low Stock
INV05859,P0210,S046,404,186,2024-04-23,W014,Adequate
INV05860,P0500,S046,798,383,2024-12-15,W012,Adequate
INV05861,P0464,S075,1920,85,2024-01-12,W008,Adequate
INV05862,P0328,S014,1154,437,2024-08-31,W007,Adequate
INV05863,P0124,S085,478,108,2024-02-21,W005,Adequate
INV05864,P0481,S063,1816,279,2024-07-04,W001,Adequate
INV05865,P0113,S072,1780,470,2024-08-20,W015,Adequate
INV05866,P0012,S003,7,173,2024-01-02,W009,Low Stock
INV05867,P0126,S028,704,137,2024-01-01,W012,Adequate
INV05868,P0053,S029,1341,386,2024-08-26,W018,Adequate
INV05869,P0331,S087,1414,190,2024-02-24,W011,Adequate
INV05870,P0389,S018,1542,453,2024-08-07,W010,Adequate
INV05871,P0283,S035,1159,322,2024-04-13,W010,Adequate
INV05872,P0140,S077,530,100,2024-12-20,W018,Adequate
INV05873,P0401,S076,912,104,2024-11-19,W001,Adequate
INV05874,P0390,S047,1674,466,2024-12-03,W020,Adequate
INV05875,P0097,S005,1390,454,2024-11-01,W011,Adequate
INV05876,P0005,S075,1512,386,2024-10-03,W002,Adequate
INV05877,P0057,S059,688,199,2024-01-10,W011,Adequate
INV05878,P0412,S075,1034,202,2024-12-06,W002,Adequate
INV05879,P0334,S059,552,268,2024-04-13,W009,Adequate
INV05880,P0069,S047,445,268,2024-12-10,W001,Adequate
INV05881,P0118,S095,1137,415,2024-07-16,W006,Adequate
INV05882,P0376,S095,1715,445,2024-01-14,W002,Adequate
INV05883,P0059,S013,705,448,2024-06-16,W015,Adequate
INV05884,P0033,S078,195,391,2024-12-25,W001,Low Stock
INV05885,P0318,S089,859,307,2024-12-03,W018,Adequate
INV05886,P0050,S033,1760,437,2024-01-30,W004,Adequate
INV05887,P0368,S097,1866,94,2024-01-14,W013,Adequate
INV05888,P0489,S062,1346,318,2024-08-25,W004,Adequate
INV05889,P0019,S079,1959,360,2024-03-02,W015,Adequate
INV05890,P0214,S016,1796,209,2024-04-19,W002,Adequate
INV05891,P0197,S044,1535,327,2024-11-04,W009,Adequate
INV05892,P0379,S058,627,394,2024-06-08,W012,Adequate
INV05893,P0450,S006,980,104,2024-11-27,W014,Adequate
INV05894,P0478,S089,1685,194,2024-02-24,W020,Adequate
INV05895,P0047,S015,629,284,2024-09-05,W004,Adequate
INV05896,P0167,S004,1188,228,2024-09-12,W015,Adequate
INV05897,P0452,S056,1275,257,2024-01-22,W004,Adequate
INV05898,P0289,S064,1802,185,2024-04-12,W005,Adequate
INV05899,P0141,S068,43,494,2024-10-27,W010,Low Stock
INV05900,P0084,S094,1493,402,2024-09-20,W012,Adequate
INV05901,P0182,S034,488,443,2024-08-23,W012,Adequate
INV05902,P0391,S091,180,324,2024-11-16,W008,Low Stock
INV05903,P0079,S095,1100,433,2024-08-20,W004,Adequate
INV05904,P0215,S056,373,447,2024-06-16,W003,Low Stock
INV05905,P0014,S032,627,372,2024-08-20,W001,Adequate
INV05906,P0215,S009,956,232,2024-01-05,W018,Adequate
INV05907,P0403,S063,66,110,2024-02-14,W020,Low Stock
INV05908,P0128,S072,1548,489,2024-02-15,W014,Adequate
INV05909,P0310,S078,1115,112,2024-06-12,W017,Adequate
INV05910,P0477,S033,1781,410,2024-06-17,W006,Adequate
INV05911,P0248,S087,778,264,2024-11-30,W006,Adequate
INV05912,P0404,S021,650,409,2024-06-12,W010,Adequate
INV05913,P0029,S055,1876,188,2024-09-12,W019,Adequate
INV05914,P0280,S076,1267,480,2024-03-06,W010,Adequate
INV05915,P0338,S057,340,183,2024-09-16,W003,Adequate
INV05916,P0319,S002,902,83,2024-03-28,W001,Adequate
INV05917,P0202,S013,1808,242,2024-08-27,W018,Adequate
INV05918,P0361,S004,1327,404,2024-11-06,W015,Adequate
INV05919,P0057,S084,397,369,2024-02-28,W020,Adequate
INV05920,P0392,S050,702,136,2024-06-18,W004,Adequate
INV05921,P0218,S048,1471,259,2024-09-14,W018,Adequate
INV05922,P0062,S078,96,130,2024-02-15,W010,Low Stock
INV05923,P0157,S030,1354,371,2024-01-02,W019,Adequate
INV05924,P0202,S029,1228,464,2024-05-08,W017,Adequate
INV05925,P0017,S008,448,388,2024-09-25,W010,Adequate
INV05926,P0322,S012,1441,239,2024-11-21,W004,Adequate
INV05927,P0006,S041,1672,487,2024-10-04,W005,Adequate
INV05928,P0058,S026,76,397,2024-01-17,W007,Low Stock
INV05929,P0325,S050,895,282,2024-07-05,W019,Adequate
INV05930,P0412,S002,548,441,2024-12-07,W019,Adequate
INV05931,P0318,S055,797,475,2024-11-21,W008,Adequate
INV05932,P0169,S056,1448,218,2024-04-25,W001,Adequate
INV05933,P0453,S014,1452,492,2024-09-15,W008,Adequate
INV05934,P0082,S006,1508,300,2024-09-05,W019,Adequate
INV05935,P0474,S095,814,217,2024-07-16,W017,Adequate
INV05936,P0468,S081,1021,280,2024-12-02,W009,Adequate
INV05937,P0425,S089,134,199,2024-08-14,W020,Low Stock
INV05938,P0433,S061,653,201,2024-06-25,W016,Adequate
INV05939,P0219,S096,1277,87,2024-08-30,W009,Adequate
INV05940,P0177,S012,1583,435,2024-12-22,W019,Adequate
INV05941,P0204,S013,1278,430,2024-02-04,W016,Adequate
INV05942,P0071,S019,645,346,2024-05-14,W013,Adequate
INV05943,P0387,S044,1825,324,2024-11-01,W019,Adequate
INV05944,P0266,S089,719,154,2024-01-10,W005,Adequate
INV05945,P0098,S095,1522,435,2024-07-01,W002,Adequate
INV05946,P0345,S059,612,397,2024-07-20,W004,Adequate
INV05947,P0291,S037,483,401,2024-01-19,W012,Adequate
INV05948,P0208,S025,1069,111,2024-01-23,W018,Adequate
INV05949,P0002,S016,1466,65,2024-04-04,W003,Adequate
INV05950,P0124,S038,1605,399,2024-03-04,W019,Adequate
INV05951,P0280,S043,647,199,2024-08-07,W004,Adequate
INV05952,P0074,S087,791,191,2024-04-05,W004,Adequate
INV05953,P0166,S014,578,165,2024-12-18,W016,Adequate
INV05954,P0022,S006,1027,361,2024-09-21,W011,Adequate
INV05955,P0154,S089,1759,114,2024-06-05,W013,Adequate
INV05956,P0427,S023,0,478,2024-07-25,W011,Out of Stock
INV05957,P0439,S060,1313,359,2024-09-30,W007,Adequate
INV05958,P0295,S012,108,243,2024-12-03,W014,Low Stock
INV05959,P0219,S013,1800,391,2024-09-02,W004,Adequate
INV05960,P0157,S100,1598,479,2024-07-17,W008,Adequate
INV05961,P0495,S098,459,210,2024-10-11,W012,Adequate
INV05962,P0230,S006,265,355,2024-03-23,W013,Low Stock
INV05963,P0020,S063,1161,410,2024-11-12,W009,Adequate
INV05964,P0475,S038,1457,327,2024-05-12,W009,Adequate
INV05965,P0041,S050,43,345,2024-04-14,W002,Low Stock
INV05966,P0438,S052,885,88,2024-08-24,W003,Adequate
INV05967,P0148,S040,1533,410,2024-03-09,W012,Adequate
INV05968,P0108,S008,943,218,2024-07-02,W017,Adequate
INV05969,P0403,S061,982,117,2024-04-27,W004,Adequate
INV05970,P0084,S008,261,56,2024-06-28,W014,Adequate
INV05971,P0483,S097,727,134,2024-09-27,W009,Adequate
INV05972,P0367,S034,632,248,2024-03-30,W008,Adequate
INV05973,P0322,S079,151,181,2024-03-28,W001,Low Stock
INV05974,P0414,S100,212,125,2024-03-23,W013,Adequate
INV05975,P0309,S060,1015,299,2024-01-20,W003,Adequate
INV05976,P0290,S057,1257,396,2024-04-16,W014,Adequate
INV05977,P0406,S099,862,492,2024-11-24,W019,Adequate
INV05978,P0323,S046,622,258,2024-12-13,W006,Adequate
INV05979,P0134,S022,1977,133,2024-09-28,W004,Adequate
INV05980,P0207,S087,360,272,2024-11-26,W020,Adequate
INV05981,P0283,S040,319,302,2024-04-07,W001,Adequate
INV05982,P0266,S045,221,459,2024-08-19,W010,Low Stock
INV05983,P0073,S055,1975,80,2024-02-26,W013,Adequate
INV05984,P0481,S051,1761,404,2024-05-28,W012,Adequate
INV05985,P0352,S086,209,250,2024-08-22,W011,Low Stock
INV05986,P0048,S005,1419,101,2024-05-16,W004,Adequate
INV05987,P0326,S095,930,417,2024-09-23,W017,Adequate
INV05988,P0233,S013,1606,121,2024-08-16,W015,Adequate
INV05989,P0443,S028,488,70,2024-12-26,W003,Adequate
INV05990,P0100,S084,1895,65,2024-11-16,W010,Adequate
INV05991,P0059,S097,600,484,2024-10-08,W014,Adequate
INV05992,P0258,S080,773,65,2024-07-20,W019,Adequate
INV05993,P0413,S062,1984,451,2024-08-19,W004,Adequate
INV05994,P0452,S093,877,224,2024-01-19,W014,Adequate
INV05995,P0065,S087,1487,361,2024-01-16,W006,Adequate
INV05996,P0083,S024,699,461,2024-02-25,W012,Adequate
INV05997,P0154,S098,1647,387,2024-12-22,W002,Adequate
INV05998,P0473,S007,451,127,2024-04-23,W017,Adequate
INV05999,P0266,S038,412,489,2024-03-08,W001,Low Stock
INV06000,P0309,S037,1957,289,2024-03-18,W017,Adequate
INV06001,P0079,S068,1774,86,2024-01-30,W005,Adequate
INV06002,P0315,S098,475,281,2024-01-07,W016,Adequate
INV06003,P0150,S042,255,449,2024-05-31,W014,Low Stock
INV06004,P0435,S086,1173,262,2024-12-28,W020,Adequate
INV06005,P0048,S005,126,242,2024-01-22,W010,Low Stock
INV06006,P0405,S064,391,109,2024-01-30,W003,Adequate
INV06007,P0379,S050,1854,238,2024-06-15,W003,Adequate
INV06008,P0248,S087,479,316,2024-05-27,W018,Adequate
INV06009,P0278,S015,992,175,2024-02-18,W018,Adequate
INV06010,P0356,S095,1420,252,2024-11-20,W004,Adequate
INV06011,P0098,S073,922,371,2024-10-24,W007,Adequate
INV06012,P0414,S053,401,431,2024-09-18,W001,Low Stock
INV06013,P0025,S025,273,81,2024-06-29,W016,Adequate
INV06014,P0493,S089,844,452,2024-10-16,W017,Adequate
INV06015,P0284,S085,1981,361,2024-05-01,W008,Adequate
INV06016,P0449,S009,1933,310,2024-05-03,W006,Adequate
INV06017,P0369,S038,138,436,2024-09-22,W002,Low Stock
INV06018,P0301,S022,102,461,2024-01-28,W010,Low Stock
INV06019,P0068,S087,1265,395,2024-09-15,W017,Adequate
INV06020,P0007,S049,1140,143,2024-03-17,W019,Adequate
INV06021,P0305,S068,1237,377,2024-07-12,W004,Adequate
INV06022,P0137,S093,483,149,2024-02-04,W013,Adequate
INV06023,P0164,S015,528,334,2024-04-23,W019,Adequate
INV06024,P0083,S065,1714,364,2024-03-02,W016,Adequate
INV06025,P0385,S054,223,74,2024-02-21,W013,Adequate
INV06026,P0138,S030,1293,455,2024-04-25,W005,Adequate
INV06027,P0420,S093,1848,402,2024-02-16,W012,Adequate
INV06028,P0073,S020,1884,406,2024-04-10,W007,Adequate
INV06029,P0237,S033,1157,166,2024-10-05,W009,Adequate
INV06030,P0046,S100,113,248,2024-04-16,W005,Low Stock
INV06031,P0106,S086,1464,328,2024-02-04,W004,Adequate
INV06032,P0416,S077,643,119,2024-12-24,W010,Adequate
INV06033,P0288,S007,650,384,2024-10-14,W016,Adequate
INV06034,P0262,S008,1388,128,2024-01-02,W011,Adequate
INV06035,P0176,S028,1255,473,2024-08-26,W009,Adequate
INV06036,P0166,S045,457,403,2024-09-28,W005,Adequate
INV06037,P0145,S073,374,63,2024-05-23,W011,Adequate
INV06038,P0330,S089,1627,78,2024-04-01,W009,Adequate
INV06039,P0370,S080,1802,193,2024-08-08,W017,Adequate
INV06040,P0283,S074,610,392,2024-02-23,W011,Adequate
INV06041,P0054,S011,206,59,2024-08-15,W006,Adequate
INV06042,P0178,S031,1543,96,2024-02-02,W016,Adequate
INV06043,P0419,S012,1491,309,2024-08-01,W019,Adequate
INV06044,P0244,S095,1905,61,2024-05-15,W014,Adequate
INV06045,P0341,S078,1466,347,2024-09-04,W003,Adequate
INV06046,P0127,S051,916,275,2024-02-22,W010,Adequate
INV06047,P0409,S044,320,309,2024-03-04,W004,Adequate
INV06048,P0412,S096,92,133,2024-11-09,W002,Low Stock
INV06049,P0367,S050,1431,397,2024-02-06,W013,Adequate
INV06050,P0271,S017,1181,397,2024-07-30,W011,Adequate
INV06051,P0132,S035,871,55,2024-01-12,W012,Adequate
INV06052,P0093,S001,98,447,2024-03-24,W001,Low Stock
INV06053,P0379,S029,224,296,2024-04-03,W009,Low Stock
INV06054,P0073,S051,851,84,2024-12-07,W012,Adequate
INV06055,P0411,S064,440,224,2024-07-25,W007,Adequate
INV06056,P0410,S004,719,491,2024-02-07,W017,Adequate
INV06057,P0403,S087,584,114,2024-12-13,W010,Adequate
INV06058,P0248,S028,1424,196,2024-07-21,W006,Adequate
INV06059,P0348,S016,1594,106,2024-09-26,W007,Adequate
INV06060,P0273,S063,1822,242,2024-03-15,W019,Adequate
INV06061,P0043,S076,63,62,2024-05-07,W014,Adequate
INV06062,P0377,S053,767,441,2024-11-24,W011,Adequate
INV06063,P0041,S085,559,67,2024-05-31,W002,Adequate
INV06064,P0170,S017,1302,295,2024-01-10,W001,Adequate
INV06065,P0434,S040,1733,212,2024-02-07,W010,Adequate
INV06066,P0212,S013,669,392,2024-04-14,W012,Adequate
INV06067,P0493,S052,1846,163,2024-06-13,W009,Adequate
INV06068,P0168,S058,1542,331,2024-02-01,W011,Adequate
INV06069,P0039,S096,1271,282,2024-07-30,W001,Adequate
INV06070,P0369,S037,367,215,2024-01-14,W020,Adequate
INV06071,P0245,S079,743,371,2024-08-17,W010,Adequate
INV06072,P0151,S076,617,75,2024-05-11,W019,Adequate
INV06073,P0111,S061,1005,175,2024-05-31,W011,Adequate
INV06074,P0480,S079,1994,362,2024-04-05,W003,Adequate
INV06075,P0436,S034,1121,330,2024-01-10,W016,Adequate
INV06076,P0047,S070,1291,335,2024-12-28,W010,Adequate
INV06077,P0063,S017,1083,440,2024-01-16,W002,Adequate
INV06078,P0225,S020,499,332,2024-06-15,W019,Adequate
INV06079,P0366,S073,1331,188,2024-04-05,W004,Adequate
INV06080,P0069,S059,1516,150,2024-01-18,W016,Adequate
INV06081,P0299,S069,1006,441,2024-01-07,W006,Adequate
INV06082,P0432,S087,410,60,2024-07-02,W011,Adequate
INV06083,P0290,S033,1017,431,2024-09-01,W017,Adequate
INV06084,P0296,S078,1163,265,2024-03-22,W015,Adequate
INV06085,P0203,S017,1932,79,2024-05-10,W004,Adequate
INV06086,P0061,S057,1351,143,2024-05-08,W008,Adequate
INV06087,P0434,S083,463,165,2024-10-15,W018,Adequate
INV06088,P0451,S097,701,320,2024-03-14,W014,Adequate
INV06089,P0318,S001,1660,489,2024-12-29,W002,Adequate
INV06090,P0314,S013,1948,340,2024-02-28,W016,Adequate
INV06091,P0161,S027,162,88,2024-03-12,W015,Adequate
INV06092,P0331,S070,59,73,2024-06-08,W006,Low Stock
INV06093,P0016,S059,1948,313,2024-03-27,W009,Adequate
INV06094,P0338,S006,1054,92,2024-01-17,W012,Adequate
INV06095,P0094,S097,332,219,2024-03-29,W010,Adequate
INV06096,P0304,S094,75,389,2024-05-28,W007,Low Stock
INV06097,P0138,S099,1778,218,2024-11-06,W005,Adequate
INV06098,P0338,S023,316,352,2024-01-06,W008,Low Stock
INV06099,P0038,S010,1793,75,2024-03-24,W012,Adequate
INV06100,P0127,S051,1440,229,2024-03-24,W001,Adequate
INV06101,P0275,S019,1991,199,2024-09-06,W010,Adequate
INV06102,P0164,S051,189,182,2024-06-02,W011,Adequate
INV06103,P0443,S092,1512,192,2024-03-12,W020,Adequate
INV06104,P0319,S087,1912,213,2024-04-18,W005,Adequate
INV06105,P0077,S068,1338,150,2024-04-21,W013,Adequate
INV06106,P0174,S084,295,112,2024-06-20,W018,Adequate
INV06107,P0387,S083,500,142,2024-07-05,W010,Adequate
INV06108,P0458,S042,176,256,2024-10-11,W017,Low Stock
INV06109,P0358,S091,799,482,2024-09-29,W019,Adequate
INV06110,P0321,S057,805,360,2024-01-18,W004,Adequate
INV06111,P0376,S098,859,121,2024-06-16,W009,Adequate
INV06112,P0091,S068,1742,109,2024-11-14,W018,Adequate
INV06113,P0238,S038,214,490,2024-03-22,W016,Low Stock
INV06114,P0264,S062,1879,78,2024-03-15,W007,Adequate
INV06115,P0179,S007,652,68,2024-11-30,W012,Adequate
INV06116,P0494,S071,596,122,2024-12-11,W004,Adequate
INV06117,P0490,S050,1717,443,2024-09-05,W012,Adequate
INV06118,P0209,S052,1355,406,2024-05-10,W012,Adequate
INV06119,P0073,S026,127,443,2024-12-20,W004,Low Stock
INV06120,P0390,S026,1292,295,2024-07-19,W012,Adequate
INV06121,P0107,S019,550,362,2024-12-28,W008,Adequate
INV06122,P0345,S009,1558,487,2024-10-22,W003,Adequate
INV06123,P0295,S061,1777,489,2024-03-08,W016,Adequate
INV06124,P0369,S020,1389,373,2024-01-20,W002,Adequate
INV06125,P0444,S050,618,136,2024-09-27,W006,Adequate
INV06126,P0284,S080,347,408,2024-04-02,W017,Low Stock
INV06127,P0353,S081,141,232,2024-05-12,W012,Low Stock
INV06128,P0182,S022,1168,246,2024-10-21,W009,Adequate
INV06129,P0037,S013,791,293,2024-10-22,W016,Adequate
INV06130,P0137,S012,244,377,2024-05-14,W007,Low Stock
INV06131,P0338,S010,1465,434,2024-12-17,W008,Adequate
INV06132,P0056,S065,702,167,2024-12-21,W007,Adequate
INV06133,P0187,S096,1313,445,2024-02-02,W005,Adequate
INV06134,P0341,S030,1714,468,2024-10-19,W007,Adequate
INV06135,P0258,S008,1135,421,2024-02-01,W018,Adequate
INV06136,P0445,S021,213,131,2024-02-12,W018,Adequate
INV06137,P0058,S022,1673,296,2024-10-18,W016,Adequate
INV06138,P0363,S018,1909,283,2024-12-19,W007,Adequate
INV06139,P0123,S066,199,466,2024-10-31,W002,Low Stock
INV06140,P0188,S048,404,414,2024-10-07,W017,Low Stock
INV06141,P0230,S044,420,202,2024-04-17,W008,Adequate
INV06142,P0168,S009,6,321,2024-04-05,W002,Low Stock
INV06143,P0420,S067,1881,441,2024-03-06,W018,Adequate
INV06144,P0114,S054,1548,84,2024-01-09,W019,Adequate
INV06145,P0252,S026,591,262,2024-08-17,W020,Adequate
INV06146,P0107,S085,285,260,2024-08-08,W009,Adequate
INV06147,P0037,S094,670,479,2024-12-23,W012,Adequate
INV06148,P0335,S092,388,188,2024-10-04,W019,Adequate
INV06149,P0092,S100,415,238,2024-04-08,W008,Adequate
INV06150,P0018,S026,783,349,2024-09-27,W008,Adequate
INV06151,P0354,S034,1006,444,2024-09-19,W010,Adequate
INV06152,P0063,S008,1736,301,2024-12-27,W018,Adequate
INV06153,P0150,S010,1173,444,2024-06-12,W015,Adequate
INV06154,P0139,S048,1983,199,2024-01-16,W011,Adequate
INV06155,P0186,S055,1014,390,2024-06-17,W014,Adequate
INV06156,P0185,S054,427,268,2024-01-21,W015,Adequate
INV06157,P0205,S078,1831,131,2024-01-28,W014,Adequate
INV06158,P0260,S040,1004,239,2024-11-25,W012,Adequate
INV06159,P0214,S015,1316,283,2024-03-23,W004,Adequate
INV06160,P0256,S081,333,225,2024-09-29,W003,Adequate
INV06161,P0135,S018,271,281,2024-11-16,W012,Low Stock
INV06162,P0061,S096,1066,407,2024-02-05,W007,Adequate
INV06163,P0363,S023,1491,112,2024-11-09,W007,Adequate
INV06164,P0310,S062,318,484,2024-10-02,W019,Low Stock
INV06165,P0088,S046,1515,478,2024-08-20,W014,Adequate
INV06166,P0324,S087,526,286,2024-04-13,W001,Adequate
INV06167,P0476,S099,759,82,2024-01-06,W007,Adequate
INV06168,P0207,S039,1195,262,2024-01-23,W010,Adequate
INV06169,P0129,S015,1753,109,2024-06-18,W018,Adequate
INV06170,P0311,S053,1672,428,2024-05-31,W013,Adequate
INV06171,P0003,S088,320,51,2024-08-31,W008,Adequate
INV06172,P0462,S064,738,446,2024-08-28,W009,Adequate
INV06173,P0422,S063,1067,499,2024-09-17,W015,Adequate
INV06174,P0242,S092,1555,106,2024-02-15,W008,Adequate
INV06175,P0121,S080,1654,476,2024-09-29,W001,Adequate
INV06176,P0385,S016,453,350,2024-03-15,W003,Adequate
INV06177,P0102,S070,745,336,2024-10-09,W019,Adequate
INV06178,P0038,S066,1993,187,2024-07-14,W009,Adequate
INV06179,P0341,S013,1903,328,2024-01-23,W019,Adequate
INV06180,P0496,S047,1914,263,2024-03-27,W015,Adequate
INV06181,P0413,S009,928,288,2024-04-30,W014,Adequate
INV06182,P0133,S063,847,334,2024-05-28,W001,Adequate
INV06183,P0497,S034,867,80,2024-05-29,W003,Adequate
INV06184,P0202,S081,773,255,2024-03-05,W002,Adequate
INV06185,P0348,S091,82,323,2024-06-08,W001,Low Stock
INV06186,P0021,S029,542,60,2024-10-10,W018,Adequate
INV06187,P0242,S037,321,408,2024-03-22,W001,Low Stock
INV06188,P0455,S043,785,96,2024-01-07,W009,Adequate
INV06189,P0451,S086,1257,52,2024-06-30,W007,Adequate
INV06190,P0109,S064,539,179,2024-12-23,W013,Adequate
INV06191,P0303,S024,251,487,2024-01-14,W017,Low Stock
INV06192,P0084,S071,835,121,2024-07-01,W013,Adequate
INV06193,P0083,S034,1788,208,2024-11-09,W013,Adequate
INV06194,P0291,S048,448,441,2024-02-13,W010,Adequate
INV06195,P0452,S012,1262,476,2024-06-22,W006,Adequate
INV06196,P0069,S023,489,481,2024-01-14,W005,Adequate
INV06197,P0129,S079,1905,179,2024-10-26,W010,Adequate
INV06198,P0196,S097,463,71,2024-03-13,W014,Adequate
INV06199,P0140,S013,1964,429,2024-08-10,W011,Adequate
INV06200,P0444,S087,313,438,2024-01-02,W005,Low Stock
INV06201,P0283,S096,1198,184,2024-07-28,W004,Adequate
INV06202,P0312,S045,1729,69,2024-09-17,W003,Adequate
INV06203,P0234,S099,1203,269,2024-03-30,W014,Adequate
INV06204,P0023,S065,1955,382,2024-12-08,W013,Adequate
INV06205,P0153,S047,384,179,2024-11-29,W005,Adequate
INV06206,P0277,S058,294,81,2024-09-08,W012,Adequate
INV06207,P0061,S005,1238,139,2024-11-28,W010,Adequate
INV06208,P0319,S077,985,308,2024-12-20,W002,Adequate
INV06209,P0378,S005,1738,474,2024-02-16,W007,Adequate
INV06210,P0052,S060,761,347,2024-11-30,W007,Adequate
INV06211,P0344,S096,1897,382,2024-06-11,W004,Adequate
INV06212,P0153,S021,768,298,2024-04-25,W012,Adequate
INV06213,P0237,S024,1098,222,2024-03-19,W004,Adequate
INV06214,P0311,S018,343,406,2024-01-08,W007,Low Stock
INV06215,P0302,S021,1737,450,2024-01-23,W020,Adequate
INV06216,P0032,S054,141,433,2024-09-25,W013,Low Stock
INV06217,P0055,S010,717,96,2024-10-05,W008,Adequate
INV06218,P0352,S024,1222,246,2024-01-31,W014,Adequate
INV06219,P0389,S085,1942,457,2024-06-18,W003,Adequate
INV06220,P0036,S089,1194,428,2024-05-09,W002,Adequate
INV06221,P0110,S060,405,83,2024-06-05,W010,Adequate
INV06222,P0490,S057,1851,303,2024-01-22,W006,Adequate
INV06223,P0177,S023,227,297,2024-05-05,W007,Low Stock
INV06224,P0362,S022,410,483,2024-06-17,W016,Low Stock
INV06225,P0314,S068,951,91,2024-06-14,W006,Adequate
INV06226,P0295,S034,897,338,2024-06-05,W016,Adequate
INV06227,P0336,S070,1958,172,2024-11-25,W012,Adequate
INV06228,P0097,S028,690,76,2024-01-22,W015,Adequate
INV06229,P0369,S095,877,108,2024-09-20,W003,Adequate
INV06230,P0213,S099,786,196,2024-10-29,W016,Adequate
INV06231,P0317,S039,61,164,2024-09-19,W018,Low Stock
INV06232,P0137,S042,1350,436,2024-07-30,W015,Adequate
INV06233,P0006,S023,1739,248,2024-06-12,W006,Adequate
